fecha dictamen,numero
2017-12-10,55055-71584-GO
2003-06-01,51700-82990-LE
2010-12-19,33677-14108-NF
2011-06-16,16205-93563-GH
2012-06-13,14142-361-ED
2019-08-24,95596-82743-IJ
2016-01-07,74212-49993-KL
2009-10-14,81431-40236-FG
2019-03-14,25019-65261-MA
2005-10-06,78030-30477-EJ
2008-04-04,3774-70034-GO
2018-07-04,31035-9156-HA
2019-05-27,12274-32921-DJ
2019-03-29,31894-39762-NJ
1997-10-22,74102-5364-IH
2019-08-23,35009-42855-GK
2019-06-13,66058-45811-NO
2016-07-17,20630-65944-JO
2011-03-19,54698-92441-LN
2018-02-18,43424-38612-EN
1993-12-30,95761-66994-BI
2017-05-24,20779-23806-BM
2017-08-23,40960-19570-KF
2004-04-04,49266-37107-HH
1990-09-17,93616-55047-JO
2017-10-06,38787-62140-EA
2017-07-04,29924-53497-BM
2010-06-10,35641-13410-MH
2013-03-10,9323-75379-JG
2017-09-30,89766-44542-EB
2006-08-10,81195-8396-LA
2012-04-21,92242-50141-ML
2019-04-19,22604-65326-EN
2017-07-04,81684-26724-MB
2019-03-14,45145-86143-NM
2019-07-23,66786-42841-HJ
2009-07-14,21931-72988-GE
2016-01-17,23420-67751-OH
1997-12-02,89610-85107-DG
2010-10-13,64101-47610-LB
2014-01-30,52449-40764-OA
2017-11-26,93571-938-KF
2017-07-17,47541-68072-HO
2013-08-21,55383-20919-JE
2019-06-14,12596-81437-OB
2014-12-14,45503-50296-MK
2013-08-20,51394-62922-BJ
2010-08-30,48557-6202-ON
2010-01-29,23264-64892-FI
2014-07-11,49501-52169-LH
2019-07-24,38746-1501-FB
2009-11-21,23488-34515-JB
2010-05-01,87690-26257-OH
1987-04-30,79751-69525-MG
2018-07-17,78582-27778-JD
2014-02-17,13901-94350-JK
2018-10-09,1459-8575-EJ
2001-01-28,98230-52906-NK
2012-11-08,1118-27761-GB
2014-01-28,1090-95221-JN
2016-08-29,84073-80622-KN
2014-11-17,34870-23086-JM
2019-10-04,28255-61282-AB
2018-09-14,71301-77783-OD
2016-04-23,95751-20907-LJ
2012-10-04,68892-11354-NG
1992-10-14,75303-31802-GB
2018-01-03,8454-25998-EO
2013-08-12,34302-22532-OB
2001-03-21,28713-73785-AL
2006-01-16,60974-4008-EO
2016-04-30,4427-4973-BK
2019-02-20,62304-71470-BJ
2015-11-28,83689-71600-LB
2015-01-07,83159-82508-EK
2017-01-20,95423-61450-OB
1993-08-30,70226-53515-EB
2019-08-17,63914-38184-OB
2019-06-13,79744-62458-BK
2012-03-26,14280-86435-ON
2016-12-31,37355-16310-NL
2019-01-22,16586-14308-BD
2015-08-31,36427-3911-HN
2013-05-08,84090-26169-BB
2002-05-06,88066-96059-OH
2007-06-16,59088-10403-JD
2004-02-28,29670-23576-AL
2007-05-03,82710-54356-MH
2015-11-15,21515-19046-KB
2017-12-17,36637-25686-MO
2019-03-19,14405-65117-OL
2006-12-14,52961-59441-NF
1963-05-26,41860-62198-GA
2016-10-18,16675-29038-AA
2018-10-07,55383-1427-OD
1982-03-28,30136-92598-EG
2019-06-15,84424-16549-JK
1991-10-23,33783-24655-HB
1999-06-09,12316-71705-EK
2017-03-25,84271-57632-AI
2016-02-09,855-51363-EO
2019-11-03,76102-41710-DM
2007-11-29,12234-24257-GL
2011-04-30,53888-48177-KJ
2018-11-23,52634-23729-LO
2018-08-08,20976-94794-EI
2006-10-05,31356-4248-AN
1975-04-13,16077-71921-EA
2004-11-27,36084-37285-LB
2018-06-19,82732-11167-BG
1984-10-04,66812-52097-AF
2018-11-01,72680-11849-HG
2019-07-26,87298-23013-FJ
2012-08-08,11560-42253-GL
2011-02-15,93712-64962-LI
2018-08-30,90985-80613-KD
2014-11-04,94211-88371-OI
2016-09-06,29976-98594-JB
2007-07-30,799-16711-FE
2014-11-14,46305-52873-BN
2017-07-23,37707-26691-NB
2015-02-11,28500-35706-DM
2019-03-17,87298-84123-FA
2018-07-26,48089-72955-AB
2017-04-18,13150-63557-BG
2016-09-16,38552-37769-MD
2019-01-08,61052-45260-LK
2013-12-05,26415-71797-ND
2008-09-29,13414-3491-JB
2011-07-12,43435-13760-FO
2001-12-25,72484-65656-HL
2006-02-03,71440-48059-EA
1990-02-20,90243-59538-IB
2018-10-30,84654-99423-JB
2001-10-11,97975-80756-EM
2013-11-12,14646-6332-NB
2001-02-20,31424-55787-MO
2015-03-30,62040-86279-BB
2017-06-04,50580-43014-IN
2018-11-20,71462-83907-DD
2002-02-03,85576-3070-EK
2015-11-14,21303-41599-DA
2019-05-20,29807-37243-GD
1984-12-30,1604-11929-IN
1976-01-02,90577-11514-IF
2018-07-17,36296-16155-BM
2015-03-04,648-74741-BN
2019-08-15,25396-52363-AD
1997-10-28,39151-86352-HG
2017-01-12,45548-84411-DI
2019-10-08,4313-36498-HI
2019-10-02,88200-8121-GB
1994-03-26,64179-43006-NA
2018-09-27,95908-39717-NI
2019-06-17,83632-1485-AM
2017-01-22,72685-59565-AN
1997-11-08,88147-97320-IM
1998-03-06,48838-74192-FK
2017-06-03,54751-24275-JB
2012-12-25,1043-25441-BG
2018-03-02,7672-93272-JJ
2011-11-26,54331-61733-LM
2018-05-19,26127-8251-FL
1979-06-09,98388-58421-HD
2019-06-21,67627-57505-JM
1988-07-08,77022-35892-BB
2018-03-13,21681-20553-HD
2012-03-26,56955-43739-BN
2011-01-03,48404-27306-HH
2012-12-06,79063-35203-BK
2003-05-11,85008-71653-HI
2019-09-07,40132-19201-GB
1998-11-03,13783-29126-AB
1993-01-13,53929-30932-BB
1998-08-12,90789-24237-MN
2017-10-26,6350-80923-BG
2017-04-15,50989-27452-KH
2019-08-25,45839-94668-MB
2018-04-28,7920-47491-GE
2014-09-11,76721-37007-AO
2019-08-17,64194-75697-LH
2003-03-20,87804-58886-BE
2011-08-03,81905-226-BA
2016-12-07,75290-37845-FM
2009-11-27,93678-24642-MM
2015-08-11,34046-79452-EJ
2018-12-15,5180-16018-GM
2019-06-21,92718-88595-DA
2008-04-11,94072-11091-AE
2019-07-29,80299-63321-BJ
2006-07-15,53186-84832-OK
2012-01-09,80385-68704-NO
1996-08-08,47021-60767-KK
2017-10-16,28635-74380-GB
2018-02-18,74625-80271-AN
2003-05-20,83098-45548-LA
2016-10-02,62445-97142-EK
2011-02-08,53459-10441-HL
2016-11-12,37038-95577-JA
2010-02-01,49675-34280-HA
2014-07-27,37937-58698-LI
2017-12-07,27661-60727-AD
1979-07-25,77004-76434-KE
2015-04-26,69868-64264-KB
1996-07-13,96365-33041-JE
2016-01-10,60030-70781-LG
2017-03-10,99934-4881-EK
2018-01-11,22780-20734-NI
1993-08-05,70216-884-HB
2014-06-20,57163-87101-JG
1995-04-09,28707-67360-EB
1977-11-21,52103-65450-HL
2019-07-18,74349-66597-JH
2019-03-23,22003-64993-BM
2006-03-31,81941-1914-BD
2015-11-02,74938-21035-DM
2018-06-24,77512-44369-KO
2003-08-10,11444-86263-OL
2018-11-19,90623-14203-EO
2015-04-18,57774-9305-HK
2018-01-18,51040-5298-EI
2013-01-29,39525-37423-JH
2018-05-22,93152-51403-GG
2012-08-14,6421-80778-MA
1994-09-14,96726-69050-EI
2016-04-10,47082-452-AK
2013-09-10,97755-39706-NB
2018-02-07,64721-51573-EJ
2019-05-13,43411-21344-JD
2001-07-28,77923-85633-BM
2015-11-04,50805-33649-FE
2013-01-13,54717-55112-AG
2013-07-28,1329-67058-OO
2018-12-14,88758-70405-LG
2013-04-05,7157-6206-EB
2016-04-01,27214-17868-MM
1992-05-16,11160-54778-GM
1986-11-14,62340-18074-OA
2013-05-13,28953-19705-KK
2018-08-31,94105-90665-GB
2009-12-02,54980-19969-EH
2011-09-02,64555-15686-GH
1994-09-10,65143-74622-FH
2018-03-05,72294-83547-FA
2014-05-29,18414-29923-HO
2018-04-16,33833-75073-NN
2012-01-28,44130-83612-LD
2016-03-20,75119-11588-KG
2018-12-22,62990-69892-OH
2019-06-05,55898-2990-BE
1995-11-23,34586-57909-BI
1999-08-31,61427-65192-NN
2019-01-21,12765-1769-IG
2019-10-03,10813-13936-GM
2010-10-27,74155-29602-AA
1998-12-03,93444-71158-LL
1998-12-22,79733-86380-HD
2012-09-02,98037-64804-BB
2016-08-27,33580-87859-HO
2014-12-21,27708-87934-EJ
1985-07-31,43746-91616-MK
1993-09-13,66604-30315-AF
2018-06-25,74145-76862-MK
1987-01-08,59169-30294-HI
2018-07-22,1625-75828-FF
2016-04-16,26619-68604-LO
2012-10-13,79574-89047-BJ
2018-07-24,74169-59124-ML
2019-01-30,709-61851-KB
2014-07-01,795-19707-DE
2014-08-16,6489-8519-MI
2008-12-17,56105-15848-BI
2015-04-12,8935-48476-NL
2016-11-02,64664-56926-MA
2017-05-08,622-40904-BE
2012-01-03,90957-14541-KE
2004-02-21,46163-23437-DB
2014-05-19,63018-32564-LN
2018-05-23,9815-71941-BD
2010-09-26,35432-59023-JF
2011-08-20,63305-79542-LM
2014-06-08,24528-79094-NN
2018-10-16,50856-30819-BO
2009-10-06,52638-52770-FN
2019-11-01,13780-28684-BL
2019-07-07,44584-31156-JB
2016-06-29,76062-55930-NN
1999-07-08,49180-2988-JD
1994-06-02,71410-17633-JF
2019-02-21,27075-2911-HH
2009-08-31,96579-51862-JK
2011-10-22,16142-86955-NK
2019-01-18,6089-80871-LN
2008-10-05,93547-44421-DE
2016-06-08,75752-29635-KD
2019-01-31,17580-42849-JI
2014-11-23,7311-13479-JM
2018-08-17,71752-4115-OB
2019-08-28,36163-85510-JE
2011-05-17,79841-68927-FA
2019-04-03,10054-58896-GB
2003-12-02,92038-20702-LK
2000-02-11,91705-84305-HO
2004-11-11,92704-11915-EB
2018-11-24,75249-85087-DH
2017-06-04,65624-4360-ML
2017-01-28,86956-48679-AB
1990-09-02,98523-74895-BL
2019-08-25,5320-24989-KK
2010-11-18,72662-71843-JM
2010-03-06,77674-21477-BE
2000-09-01,53663-95102-AO
1992-08-14,85682-58743-FF
2005-05-15,37190-21530-EM
1996-03-12,75893-42173-EG
1989-07-07,59773-20329-LB
2009-05-13,13567-83468-JN
2018-04-30,26678-94816-AO
1973-01-24,36821-80528-EG
2016-09-26,98515-3888-BG
2019-08-24,57451-35001-OB
1995-11-15,36890-31495-BI
2018-08-27,29210-21795-GB
2006-07-18,97531-28880-JB
2016-01-15,13415-68014-EJ
2014-05-16,90200-76995-KE
2018-02-26,69901-69176-FO
2011-07-29,77424-13695-BG
2017-07-11,20203-99953-II
2013-03-06,50583-83782-FM
2018-02-03,79163-50768-MM
2000-01-13,33680-42108-GL
2019-07-26,81259-65879-EJ
2017-07-18,4453-20908-DD
1994-09-25,8835-22448-IK
1982-01-05,24610-86931-AI
2003-03-25,74845-73301-KH
2015-03-20,52217-78801-BA
2018-02-01,62386-8171-HA
2018-01-14,69087-11886-EI
2014-01-06,55022-98823-BN
2015-06-10,51027-2839-JJ
2017-03-15,9186-7315-JG
1977-05-03,21253-53575-AK
2016-07-05,60045-85231-AJ
2013-07-02,38789-1203-AB
1999-03-17,97620-87806-JF
2018-07-19,40187-13185-BB
2019-01-22,66857-28771-FE
2012-05-04,63179-76468-DD
2019-06-20,36876-90682-JM
1989-09-03,81128-25389-HB
2019-10-01,7725-32680-FE
2017-12-13,60808-83222-KF
2019-01-08,53046-89007-HB
2018-06-19,60798-20078-GI
2011-06-28,12783-35885-GJ
2018-03-27,59573-88851-NB
2015-07-01,66249-59975-EB
2017-05-22,97604-62552-MJ
2005-02-17,14129-3925-ON
2019-03-25,57252-95808-DG
1994-06-21,43881-25303-HB
2019-07-15,42485-75644-FI
2012-09-29,2161-99836-BI
2013-08-16,69813-80713-LM
2015-01-26,99454-67893-OB
2009-02-22,3029-71200-GB
2019-05-14,30668-1078-BB
1999-07-22,66889-17569-GI
2018-01-24,18359-85118-HM
2015-10-11,70735-92009-GH
2019-04-05,30242-26077-GG
2016-05-10,63973-63432-GE
2018-02-04,23634-83437-FO
2012-06-11,66963-69602-BI
2017-12-12,13168-21352-LN
1976-06-15,13196-54653-BI
2011-09-13,85727-56014-KE
2009-03-09,25827-53978-LB
1983-08-30,36797-5288-KI
2011-07-03,88353-46282-EG
2019-06-14,65202-23343-JM
2011-01-05,9092-63151-IH
2013-08-15,8464-48163-FO
2019-01-26,97410-70770-ML
2018-08-14,46101-58483-GB
2018-09-30,17672-52704-BB
2001-05-16,10959-73025-JK
2018-11-05,12908-7337-JF
2003-08-12,25486-25331-AF
1996-05-18,66332-45982-LG
2016-10-16,5438-45761-FB
2010-06-01,43440-11172-NI
2009-11-27,47520-45208-MI
2014-05-08,34125-52027-KF
2012-01-15,85133-75611-HK
2006-10-23,92639-48577-NB
2007-07-06,28636-91863-GD
1989-05-06,86126-23204-NB
2019-02-05,6277-7932-JN
2019-04-01,90020-95197-EK
2019-02-15,6518-54451-FB
2019-03-26,23178-25089-MB
2017-09-29,58395-5717-GB
1998-01-06,66048-90901-BI
1963-10-28,87405-94839-MN
2019-06-28,50924-53180-FO
2003-07-23,1261-35354-HK
2019-07-29,48289-61233-BO
2019-12-02,30977-90561-ID
2019-01-02,31673-11639-KE
2011-08-31,18287-84027-JL
2012-02-23,87567-92554-BO
2018-04-16,61287-31697-KL
2017-03-07,47845-65042-ED
2014-08-04,88295-31502-BH
2018-08-31,38634-33671-IK
1988-04-24,88625-38906-KN
2010-11-02,13226-82430-MA
2000-04-26,79756-10958-BI
2005-11-14,58224-80579-EB
2019-01-18,46437-8301-OE
1997-07-25,7173-40719-KN
2016-02-23,27099-87415-DL
2019-01-07,33510-73068-DG
2018-01-14,53111-51707-HO
2010-08-12,7367-75752-JI
2012-07-20,35350-28064-AL
2002-06-25,23988-39286-IM
2018-10-03,98843-1320-KF
2019-11-01,37112-90626-LA
2007-01-22,28441-21999-AI
2011-08-09,83956-61964-FJ
2008-06-11,51478-13800-JD
1992-02-03,22431-91239-OJ
2016-07-26,72075-67028-BG
2018-01-30,60689-99919-BM
2019-12-02,75156-78395-JB
1995-04-16,10938-47579-IK
2018-10-01,12119-24191-BD
2012-10-21,52882-93946-DB
2010-03-05,27002-34874-LB
1998-06-10,48034-92617-BJ
2015-05-13,57986-94264-NK
1999-02-20,47517-40455-KE
2012-01-30,18901-29571-KH
2019-03-02,21192-85808-AA
2014-11-13,37372-3121-OL
2018-09-11,45792-32750-KH
2002-10-15,29124-82383-OG
2015-03-20,15666-6006-LF
2019-01-19,71645-46790-FB
2001-12-02,38548-32315-AO
1976-03-09,60745-4688-JB
2016-07-18,55455-1424-MM
2018-01-13,41663-28849-OO
2017-06-20,94316-39808-DI
1998-04-14,50652-41546-HB
2014-09-14,46088-67308-GH
2016-05-14,57432-95638-OJ
2003-03-20,20435-35921-KD
2001-12-30,56430-17151-KH
2008-06-14,75894-75777-HF
2010-09-19,19184-22894-AK
2000-02-29,14036-52295-HB
2004-06-23,60589-35173-LN
2006-01-13,23038-17426-BO
1990-06-15,34660-8431-MD
2006-11-09,46697-59668-IB
2007-09-15,32253-63258-HD
2002-06-11,63862-63680-BF
2006-11-29,27710-13933-KI
2008-02-26,58508-59919-HN
2015-06-29,54671-89605-JF
2014-02-10,73367-23350-IJ
2013-07-06,76316-65725-EB
1978-06-22,51222-40795-JK
2019-02-05,82021-27354-DB
1994-05-24,79332-5825-EH
1997-04-09,79634-46254-BL
2006-03-03,2892-28427-ID
2002-01-01,73044-16103-EK
2003-11-06,93588-70324-OH
2016-05-30,14021-77718-OJ
2015-08-19,16156-1439-DI
2013-11-12,6947-2785-BO
2015-05-16,42205-23389-ML
2013-11-28,90888-46065-DH
2014-03-11,64107-22307-HI
2018-10-08,60409-78202-JK
2011-12-28,47597-67312-IN
2019-01-24,9936-46548-NA
2018-09-06,93456-18630-FJ
2005-02-06,11630-69212-AI
2014-11-10,98705-31915-AB
2017-03-28,85238-7259-JL
2012-10-28,46399-36557-DB
2017-03-04,79034-77669-FL
1993-04-28,79335-62080-ML
2009-11-17,46822-93293-IK
2018-05-29,73999-91479-GF
1965-06-27,53061-15660-BM
2019-08-16,86578-25622-DD
2019-02-15,24272-65348-DO
2018-01-28,17656-68928-FE
2006-04-04,38887-7300-JF
2015-11-03,47822-852-HF
2015-12-12,3258-54708-OD
2000-02-25,33865-61968-JF
2010-10-18,68543-33618-FH
2010-01-27,56608-31855-DA
2010-10-08,77962-76380-LH
2019-03-17,80931-78923-KA
2014-07-29,51972-10660-OG
2001-09-01,4527-79975-GB
2014-09-08,15038-28907-MD
2018-12-10,46869-97927-JJ
2018-06-04,39938-79175-IF
2000-01-01,60138-11188-BE
2017-02-24,11466-17529-AB
1990-03-06,7199-5805-BJ
2005-10-29,54134-10960-OM
2019-08-18,91677-29095-GH
2002-02-27,51091-94287-EL
1994-02-26,9133-31452-JI
1970-12-06,60432-97106-ND
2005-01-01,12843-60344-DB
2018-12-18,37552-2999-BG
2016-04-21,6887-57457-BJ
2015-05-26,77592-61480-AB
2012-12-16,33702-75133-BM
2010-12-26,2199-15163-BO
2019-05-07,30714-43106-GA
2019-10-06,72426-95642-OH
2014-07-21,38250-53124-BB
1984-05-30,66047-13369-NG
2011-06-15,40516-74033-EA
2016-05-23,15395-35177-BG
1992-04-24,68542-39198-BB
2010-10-08,39655-90235-BN
1996-08-11,68529-23920-GE
2011-04-18,99086-70376-EE
2019-07-26,6507-27475-AD
1996-12-18,17824-98833-BN
2019-05-07,79531-80788-LB
1996-06-14,47019-35848-BI
1996-01-26,3651-1575-IG
2018-04-09,391-92177-BI
2017-06-12,41201-49529-KB
1999-02-04,15736-6516-GL
1990-06-05,337-24351-AJ
2002-12-18,81689-81305-KN
2006-06-20,11636-94851-IF
2007-12-23,20457-89586-EN
1987-03-13,94361-79343-EF
2019-03-20,86193-59213-BN
1999-12-17,44475-94009-OM
2019-05-25,69235-28253-II
2018-07-10,51250-22038-AD
2007-02-21,5171-44145-IN
2012-09-29,14066-6070-KE
1985-06-10,79702-97808-LE
1996-01-22,62217-33108-KI
2010-10-02,16103-96784-IF
1989-09-25,17454-97506-FK
2015-02-15,16264-89112-BL
2019-08-27,53680-92624-LG
2012-07-03,12859-97391-AN
2019-08-04,75188-6840-KD
2014-10-02,66511-59925-LA
2018-02-22,87863-75672-BA
2014-09-07,72145-35866-EL
2016-07-06,41392-73390-AM
2013-04-29,51081-28110-HO
2010-04-20,66753-6921-MH
2019-09-07,5406-55232-NB
2014-01-05,49509-83534-HD
2017-04-14,23801-8428-FN
2017-10-22,13281-37442-BF
2019-02-25,45090-78768-MI
2004-03-25,79600-73724-ME
2007-06-27,19415-46394-HN
2014-08-12,49846-34646-BA
2019-08-13,69540-18536-LK
2016-04-04,37299-77363-OA
1987-11-17,6244-81348-JK
2008-07-16,10739-91429-GA
1981-04-04,53981-53612-IL
2003-12-05,70855-8810-LE
2019-08-27,42489-67960-GB
2019-07-15,49619-70710-DH
2005-12-29,42472-94749-BH
2011-06-10,66721-45163-HH
2016-09-21,92384-27232-GB
2005-06-22,73655-35945-IE
2015-05-03,35063-50086-AJ
2019-05-05,70299-80837-HM
2018-04-05,28356-26532-EG
2015-06-05,45753-42568-MF
2017-11-20,30953-3677-LN
2000-10-20,17338-70848-IK
2013-09-18,2100-90465-MH
1997-11-26,31551-39857-BI
2014-02-11,31529-43512-JJ
2014-12-07,84840-68170-KO
2019-08-25,69590-19062-ME
2008-11-02,38114-57227-BI
2019-01-08,78779-95565-AN
2017-01-14,86140-13660-OE
2009-01-06,62585-9520-AN
2005-11-11,18927-33205-LL
2008-03-17,89356-42972-MM
2013-12-01,39312-80679-BB
2018-06-18,29380-18770-DJ
2001-04-22,28706-60284-EJ
2018-05-07,52879-99508-BN
2017-11-07,19712-51608-EO
2018-06-15,33159-17547-FM
2003-11-01,68590-49190-JI
2019-08-18,89531-86676-NG
1996-07-19,28403-90300-HO
2017-08-22,63894-30258-AJ
2018-10-16,9831-54600-JD
2017-09-26,71993-13713-AM
1985-05-09,44177-94847-KI
2019-07-27,29919-93052-KI
2010-09-18,47025-49765-GJ
2015-02-10,29536-45936-HK
1992-09-21,91315-22245-GI
2015-10-06,4449-65450-OK
2005-10-30,57142-35084-EK
2019-06-27,83680-76767-AB
2015-04-16,70314-78824-GD
2013-04-11,32399-90020-DJ
2012-01-18,15396-16996-MN
1999-11-23,69240-37482-BH
2007-12-03,5956-45188-NG
2014-03-26,61563-75457-BJ
1986-12-10,32229-79035-KN
2013-06-24,82538-31872-KK
2015-10-06,41536-46764-FF
2006-05-29,24416-89908-OG
2019-08-24,4832-30435-BA
2014-08-10,85294-93829-HL
1999-03-21,66830-94814-DA
2017-10-07,66084-51821-MF
2009-05-22,4480-55714-JB
2013-10-21,97961-96901-GG
2003-01-05,5416-83136-MH
2019-04-01,18629-52977-EE
1973-11-27,58166-37115-JL
2012-04-23,81753-62324-OJ
2015-05-20,91995-88878-BD
2010-09-25,76138-39055-ND
2012-08-03,70170-74110-IF
2019-01-13,16963-84827-DK
2019-07-13,11779-66080-AE
2009-10-07,83993-50428-EO
2010-05-13,8565-39289-FO
2001-10-15,39264-43832-HB
2017-11-18,22550-65485-KM
2019-05-06,56011-23323-IK
2007-12-10,89560-52690-JO
2019-06-17,89154-69320-BN
2014-03-29,59520-39148-EB
2019-08-19,52505-1612-KM
2015-08-11,32326-57424-MI
2015-09-06,13792-13533-IA
2000-12-20,2919-44285-KI
2004-10-12,79698-6610-HD
2013-04-12,90918-50621-BE
2019-01-23,7659-53777-MK
2012-11-06,60299-82712-KK
2015-07-20,85371-71602-HA
2019-08-25,69232-45592-IG
2012-07-15,27067-5597-BB
2007-07-15,29338-39444-JN
2018-12-03,44132-21677-MA
2018-09-24,32220-23883-AB
2004-09-21,58875-33808-KN
2014-11-29,66601-24852-BB
2010-04-13,78630-54171-FE
2014-11-21,53045-5115-OH
2018-05-15,36194-999-AH
2008-03-11,27662-21634-AH
2018-12-21,67489-40248-LL
2018-10-23,46352-55327-MH
2018-06-10,56091-83814-BJ
2012-11-28,8195-60252-FM
2002-05-01,6139-97981-FG
2018-12-22,70817-15667-KB
2005-05-14,73598-17937-EM
2013-05-22,48898-80352-BK
2007-03-12,60451-72084-JJ
2015-10-25,65056-10629-IG
2016-02-01,2146-43173-IN
2009-11-19,62660-20374-HK
2007-04-19,68134-39921-DB
2005-09-14,1857-3052-JB
2019-09-01,46831-24800-JI
2016-03-27,27569-4916-IE
2015-05-08,38936-17968-OK
1995-10-23,615-32387-FI
2011-02-20,4626-9950-MM
2010-11-22,38020-95513-AD
2019-02-23,18109-81740-EK
2013-07-27,93277-50309-JK
1998-05-31,40935-78745-DB
2004-09-29,48170-75210-FI
2018-07-19,79133-24481-OF
2017-07-17,68409-64284-EJ
2018-07-10,72595-12156-OM
1986-12-06,13785-13705-LO
2019-07-20,99681-18097-HF
2017-07-20,2619-5268-BI
2015-12-18,43784-53410-LH
2011-04-17,98429-8190-MK
2016-06-30,95195-15365-LB
2015-11-18,75592-60568-HL
2006-04-23,75809-93338-DO
2019-08-20,79451-99062-DB
2019-04-29,45092-16991-FB
2016-12-14,41531-9120-BO
2002-03-15,97458-65028-FF
2000-07-26,13135-15752-IB
2019-05-16,8751-36705-OG
2013-03-25,51596-10795-GF
2018-11-24,92837-14515-LL
2009-02-12,65091-44215-KJ
1992-03-14,14076-59331-DD
2017-12-13,78948-13133-ME
2017-10-09,85111-90071-NB
2018-04-07,33934-56418-HF
2016-10-01,99961-56383-JG
2010-01-19,31576-58850-BN
2019-03-27,96739-9584-KF
2008-11-02,36853-89048-HH
2019-06-23,90230-74337-GN
2019-05-05,94297-9436-MI
1996-12-15,39072-46305-IG
2017-04-10,20222-94088-OJ
1990-08-16,78912-2623-JD
2017-02-23,16713-11519-NB
2019-07-04,37052-79809-BG
2010-05-01,10673-52004-OH
2002-10-07,30883-79993-KJ
2018-04-16,44590-55256-HL
2009-12-21,5237-60711-BA
2012-06-30,60148-60828-GD
1996-09-06,77381-97679-GL
2019-04-05,90514-16538-DA
2016-09-17,172-44773-BL
2000-06-22,53636-72920-OG
2018-10-27,87223-67259-FB
2015-04-26,283-85344-DL
2019-08-14,20297-95298-LK
2019-07-08,45803-82015-AO
2016-07-02,33521-20521-BH
2011-07-23,62741-61113-AN
2004-02-18,42291-16882-BH
2019-03-18,91156-64501-OJ
2016-12-19,61494-4099-KO
2012-01-07,85917-27248-BB
2009-07-26,29609-45487-NJ
1991-05-04,57591-20523-HL
2018-07-08,44188-75308-NG
2010-09-18,27519-3228-MH
1992-06-02,30439-12284-GM
2001-09-02,61346-5141-MJ
2016-08-25,46338-92609-OB
2019-04-03,76263-50422-BE
2019-08-27,3864-17912-BH
2013-12-04,28094-47746-OA
2001-10-15,2273-88489-BF
1971-11-15,12683-35950-DG
1987-06-10,7034-79458-LN
2005-01-23,3326-80578-FB
2019-04-26,21119-25357-DB
2018-11-03,66891-92200-ND
2012-09-04,18117-42860-GD
2018-08-24,28731-72359-JG
2018-07-27,18677-19398-EM
2006-11-07,47895-61335-GO
2014-02-16,58822-90933-GB
2018-12-06,19631-42848-OO
2001-07-14,82208-23729-BJ
2013-03-19,39307-57303-NB
2017-02-14,73942-16165-FK
2016-06-22,24211-24861-HL
1997-01-06,12211-86782-NJ
2019-05-20,18280-53728-OM
2019-08-30,30442-86008-BI
2018-07-05,18126-48056-HE
2011-04-24,76503-37766-LB
2013-05-01,22335-89324-OH
2019-08-08,13910-72725-NM
2017-10-18,64746-22349-LL
2012-09-11,54536-68519-LD
2019-03-14,30094-64710-HF
2018-07-26,47872-10549-GJ
1993-10-07,95378-24694-ML
2011-03-10,20466-79352-BN
2009-07-18,76246-74719-BD
2013-06-08,20964-41667-HE
2019-12-08,20217-65466-MB
2015-12-30,84410-9326-ID
1983-01-20,80738-86928-IA
1999-10-25,20328-47130-EA
2018-08-11,35531-10701-DN
2018-06-24,63166-68292-HA
1995-10-17,75743-20092-EH
2007-11-22,9819-89841-JI
2013-08-21,49454-75652-IM
2008-11-25,76708-31739-DD
2012-02-23,7677-49386-GE
2007-11-27,12060-9338-DD
2016-09-20,75269-2855-BG
2008-06-16,91649-39258-LF
2018-01-20,77692-54021-IA
2000-02-06,41912-16245-EN
2011-03-07,65779-34913-NG
2017-12-04,65199-16432-KB
2017-08-14,81644-19484-LD
2018-11-11,14301-54452-EA
2001-04-13,23451-85467-JK
2016-05-13,50223-31501-AB
2015-02-19,25312-50109-JN
2016-09-26,69531-68306-NG
2004-08-16,93992-31007-KA
2016-10-23,5516-56385-EJ
2010-06-16,92493-12944-EL
2007-10-12,22574-95802-GB
2017-08-31,8230-60939-IL
2018-03-15,7604-72608-OK
2019-08-16,24254-64181-AJ
2017-07-04,52162-89321-EB
2018-11-28,87016-54182-IK
1996-12-17,42938-20827-JE
2004-01-17,98444-92692-IN
2005-07-08,98817-92193-BL
2018-06-23,59074-34971-IE
2017-07-24,96064-23140-BL
2013-09-14,2431-31373-IN
2019-02-23,98566-97697-KN
2005-01-15,76058-55871-ID
2016-08-15,28998-20988-MF
2018-12-18,14297-33278-BE
2015-01-12,40529-12895-MD
2019-07-27,5258-73718-FD
2017-10-30,57404-57085-FG
2016-04-17,51775-96696-KF
2017-09-07,70892-82137-BB
1996-03-13,71006-83844-HK
2017-05-30,1379-4851-NK
2015-02-24,97125-61499-BM
2012-02-26,40559-2132-BB
2018-03-08,94283-1079-BE
2001-03-14,80973-82180-IN
2004-05-02,53704-16168-EI
2018-12-11,91028-71356-HK
2009-06-28,72879-92696-HB
2001-12-01,23108-47959-BK
2015-12-29,91204-56950-LJ
2019-08-30,43938-34467-NK
2010-12-25,63401-46334-MK
1989-07-22,74049-67257-FB
1983-05-05,5002-13590-DE
2019-04-28,13297-41440-JG
2016-05-01,97976-25580-MG
2018-08-24,68731-24716-BK
